Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.joda.time.Chronology#63,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeField#33,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#100,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#103,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#106,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#110,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#113,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#116,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#119,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#122,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#125,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#128,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#131,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#134,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#137,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#140,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#153,106,271,272,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#154,272,270,273,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#155,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#164,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#173,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#182,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#191,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#200,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#209,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#218,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#227,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#236,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#245,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#254,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#264,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#273,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#282,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#291,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#300,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#309,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#318,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#327,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#336,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#345,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#354,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#363,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#444,106,105,104,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#445,104,1382,1384,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#446,1384,1630,98,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#447,98,97,13,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#448,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#452,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#457,15,14,16,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#73,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#76,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#79,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#82,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#85,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#88,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#91,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#94,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeFieldType#97,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#282,99,100,102,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#283,15,14,16,0.5000,0.8750,0.7071,1.0000
org.joda.time.DateTimeUtils#285,102,101,103,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#316,99,100,102,0.5000,0.8750,0.7071,1.0000
org.joda.time.DateTimeUtils#317,15,14,16,0.5000,0.8750,0.7071,1.0000
org.joda.time.DateTimeUtils#319,102,101,103,0.5000,0.8750,0.7071,1.0000
org.joda.time.DateTimeUtils#39,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#41,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#47,90,89,92,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#48,92,497,499,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#49,499,684,686,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#50,686,685,686,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#509,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#51,686,685,686,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#515,15,14,16,0.5000,0.8750,0.7071,1.0000
org.joda.time.DateTimeUtils#52,686,685,686,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#53,686,685,686,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#54,686,685,686,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#55,686,685,686,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#56,686,685,686,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#57,686,3568,1931,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#58,1931,1935,243,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#59,243,242,213,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#60,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#63,128,120,122,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#66,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#67,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeUtils#86,15,14,16,0.5000,0.8750,0.7071,1.0000
org.joda.time.DateTimeZone#115,208,207,209,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeZone#116,209,206,95,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeZone#117,-1,-1,-1,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeZone#133,49,111,112,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeZone#134,112,110,114,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeZone#135,1154,1152,1155,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeZone#136,72,71,73,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeZone#137,73,68,74,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeZone#138,1058,4068,4070,0.1250,0.5000,0.3536,0.1429
org.joda.time.DateTimeZone#141,49,201,203,0.1250,0.5000,0.3536,0.1429
