Line,BeforeContext,DefaultContext,AfterContext,jaccard,tarantula,ochiai,dstar
org.joda.time.Chronology#63,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTime#516,65,64,66,0.0020,0.6079,0.0449,0.0020
org.joda.time.DateTime#518,-1,-1,-1,0.0020,0.6079,0.0449,0.0020
org.joda.time.DateTime#527,15,14,16,0.0020,0.6089,0.0449,0.0020
org.joda.time.DateTimeField#33,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#100,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#103,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#106,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#110,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#113,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#116,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#119,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#122,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#125,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#128,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#131,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#134,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#137,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#140,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#153,106,271,272,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#154,272,270,273,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#155,-1,-1,-1,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#164,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#173,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#182,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#191,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#200,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#209,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#218,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#227,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#236,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#245,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#254,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#264,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#273,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#282,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#291,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#300,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#309,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#318,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#327,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#336,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#345,15,14,16,0.0013,0.5029,0.0362,0.0013
org.joda.time.DateTimeFieldType#354,15,14,16,0.0013,0.5029,0.0362,0.0013
