Line,Score,FlashScore,FixFreq,BlockFreq
org.jfree.data.xy.XYSeries#527,0.5,0.5411590992986341,7330,13545
org.jfree.data.xy.XYSeries#564,0.5,0.5260479213129754,9199,17487
org.jfree.data.xy.XYSeries#570,0.3333333333333333,0.22470674486803519,613,2728
org.jfree.data.xy.XYSeries#563,0.3333333333333333,0.15961199294532627,362,2268
org.jfree.data.xy.XYSeries#574,0.25,0.19649805447470817,202,1028
org.jfree.data.xy.XYSeries#575,0.25,0.13925294888597642,850,6104
org.jfree.data.xy.XYSeries#548,0.25,0.13267813267813267,162,1221
org.jfree.data.xy.XYSeries#541,0.25,0.11630526612221909,413,3551
org.jfree.data.xy.XYSeries#546,0.25,0.0781483325037332,157,2009
org.jfree.data.xy.XYSeries#547,0.25,0.06203007518796992,132,2128
org.jfree.data.xy.XYSeries#590,0.125,0.5411590992986341,7330,13545
org.jfree.data.xy.XYDataItem#191,0.09090909090909091,0.506224593495935,3985,7872
org.jfree.data.xy.XYSeries#589,0.05263157894736842,0.5956638902498775,4863,8164
org.jfree.data.xy.XYDataItem#187,0.011904761904761904,0.5956638902498775,4863,8164
org.jfree.data.xy.XYDataItem#179,0.011904761904761904,0.24615921787709497,705,2864
org.jfree.data.xy.XYDataItem#181,0.011904761904761904,0.17615701478071238,727,4127
org.jfree.data.xy.XYDataItem#183,0.011904761904761904,0.17526289434151227,1050,5991
org.jfree.data.xy.XYDataItem#203,0.011904761904761904,0.12754835337166753,976,7652
org.jfree.data.xy.XYDataItem#180,0.011904761904761904,0.12577241899020347,1669,13270
org.jfree.data.xy.XYDataItem#194,0.011904761904761904,0.0,0,0
org.jfree.data.xy.XYDataItem#96,0.009708737864077669,0.5411590992986341,7330,13545
org.jfree.data.xy.XYDataItem#77,0.008695652173913044,0.25142857142857145,528,2100
org.jfree.data.xy.XYDataItem#73,0.008695652173913044,0.10041265474552957,73,727
org.jfree.data.xy.XYDataItem#76,0.008695652173913044,0.09252669039145907,26,281
org.jfree.data.xy.XYDataItem#72,0.008695652173913044,0.0,0,0
org.jfree.data.xy.XYDataItem#78,0.008695652173913044,0.0,0,0
org.jfree.data.xy.XYSeries#186,0.008620689655172414,0.5411590992986341,7330,13545
org.jfree.data.general.Series#313,0.008403361344537815,0.5956638902498775,4863,8164
org.jfree.data.general.Series#314,0.008403361344537815,0.5260479213129754,9199,17487
org.jfree.data.general.SeriesChangeEvent#61,0.008403361344537815,0.4457831325301205,333,747
org.jfree.data.general.Series#327,0.008403361344537815,0.3917525773195876,228,582
org.jfree.data.general.Series#326,0.008403361344537815,0.19478737997256515,142,729
org.jfree.data.general.Series#316,0.008403361344537815,0.0,0,0
org.jfree.data.general.Series#334,0.008403361344537815,0.0,0,0
org.jfree.data.general.SeriesChangeEvent#62,0.008403361344537815,0.0,0,0
org.jfree.data.xy.XYSeries#156,0.008130081300813009,0.26100998238402817,889,3406
org.jfree.data.xy.XYSeries#154,0.008130081300813009,0.14686468646864687,89,606
org.jfree.data.xy.XYSeries#153,0.008130081300813009,0.11378353376503238,123,1081
org.jfree.data.xy.XYSeries#155,0.008130081300813009,0.07823470411233702,78,997
org.jfree.data.xy.XYSeries#109,0.008130081300813009,0.0,0,0
org.jfree.data.xy.XYSeries#157,0.008130081300813009,0.0,0,0
org.jfree.data.general.Series#102,0.007936507936507936,0.5962059620596206,220,369
org.jfree.data.general.Series#119,0.007936507936507936,0.26100998238402817,889,3406
org.jfree.data.general.Series#112,0.007936507936507936,0.10041265474552957,73,727
org.jfree.data.general.Series#117,0.007936507936507936,0.0875395181510956,803,9173
org.jfree.data.general.Series#118,0.007936507936507936,0.07990420204659264,367,4593
org.jfree.data.general.Series#116,0.007936507936507936,0.0551973175135414,214,3877
org.jfree.data.general.Series#115,0.007936507936507936,0.048728813559322036,23,472
org.jfree.data.general.Series#103,0.007936507936507936,0.0,0,0
org.jfree.data.general.Series#111,0.007936507936507936,0.0,0,0
org.jfree.data.general.Series#120,0.007936507936507936,0.0,0,0
